series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2012	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	4	66.02688198	33.83160199	AFG	Afghanistan	1	ANNUAL	PER_100000_POP	180.212188720703	2012	180.212188720703	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	8	20.06660928	41.13897007	ALB	Albania	1	ANNUAL	PER_100000_POP	88.9368591308593	2012	88.9368591308593	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	10	21.47585697	-80.40897662	ATA	Antarctica	1	ANNUAL	PER_100000_POP					
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	12	2.678164227	28.15940032	DZA	Algeria	1	ANNUAL	PER_100000_POP	1.5214477777481	2012	1.5214477777481	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	ANNUAL	PER_100000_POP					
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	PER_100000_POP	119.859565734863	2012	119.859565734863	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	PER_100000_POP	1.19233286380767	2012	1.19233286380767	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	PER_100000_POP	31.2584590911865	2012	31.2584590911865	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	PER_100000_POP	2.66142511367797	2012	2.66142511367797	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	PER_100000_POP	86.7838897705078	2012	86.7838897705078	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	PER_100000_POP	27.8159942626953	2012	27.8159942626953	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	PER_100000_POP	0.93231123685837	2012	0.93231123685837	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	PER_100000_POP	0	2012	0	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_HAP_ASMORT	Age-standardized mortality rate attributed to household air pollution, total (deaths per 100,000 population)	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	PER_100000_POP					
