series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2012	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	4	66.02688198	33.83160199	AFG	Afghanistan	1	ANNUAL	PER_100000_POP	37.490875	2012	37.490875	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	8	20.06660928	41.13897007	ALB	Albania	1	ANNUAL	PER_100000_POP	63.954166	2012	63.954166	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	10	21.47585697	-80.40897662	ATA	Antarctica	1	ANNUAL	PER_100000_POP					
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	12	2.678164227	28.15940032	DZA	Algeria	1	ANNUAL	PER_100000_POP	30.513906	2012	30.513906	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	ANNUAL	PER_100000_POP					
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	PER_100000_POP	27.494871	2012	27.494871	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	PER_100000_POP	31.112783	2012	31.112783	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	PER_100000_POP	19.462803	2012	19.462803	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	PER_100000_POP	45.895763	2012	45.895763	Global Health Observatory (GHO), World Health Organisation (WHO)	E
2017.Q2.G.01	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	PER_100000_POP	23.175762	2012	23.175762	Global Health Observatory (GHO), World Health Organisation (WHO)	E
