geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2012	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2015	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2012	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2015	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	66.02688198	33.83160199	2	AFG	Afghanistan					
8	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	47.664562	Float		Programme for International Student Assessment (PISA)	C
8	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	49.72273	Float		Programme for International Student Assessment (PISA)	C
8	2012	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	44.804519	Float		Programme for International Student Assessment (PISA)	C
8	2015	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	37.087789	Float		Programme for International Student Assessment (PISA)	C
8	2012	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	50.722346	Float		Programme for International Student Assessment (PISA)	C
8	2015	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	20.06660928	41.13897007	6	ALB	Albania	62.306833	Float		Programme for International Student Assessment (PISA)	C
10	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2012	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2012	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
10	2015	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria					
12	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria	21.030629	Float		Programme for International Student Assessment (PISA)	C
12	2012	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria					
12	2015	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria	15.065832	Float		Programme for International Student Assessment (PISA)	C
12	2012	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria					
12	2015	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	2.678164227	28.15940032	66	DZA	Algeria	27.676341	Float		Programme for International Student Assessment (PISA)	C
16	2012	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	1	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2012	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	2	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2012	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
16	2015	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	3	2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	-170.7187269	-14.30587306	12	ASM	American Samoa					
