geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	66.02688198	33.83160199	2	AFG	Afghanistan	43.670393	Float			
8	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	20.06660928	41.13897007	6	ALB	Albania	6.468265	Float			
10	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	2.678164227	28.15940032	66	DZA	Algeria	87.994446	Float			
16	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	-170.7187269	-14.30587306	12	ASM	American Samoa					
20	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	1.576257417	42.54548611	7	AND	Andorra	0	Float			
24	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	17.57817062	-12.33724746	3	AGO	Angola	0.67913	Float			
28	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	8.461538	Float			
31	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	50.01064725	40.39229544	19	AZE	Azerbaijan	53.126134	Float			
32	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	-65.14563274	-35.19446255	10	ARG	Argentina	6.643319	Float			
