geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	66.02688198	33.83160199	2	AFG	Afghanistan					
8	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	20.06660928	41.13897007	6	ALB	Albania	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
10	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	2.678164227	28.15940032	66	DZA	Algeria	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
16	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-170.7187269	-14.30587306	12	ASM	American Samoa	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
20	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	1.576257417	42.54548611	7	AND	Andorra	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
24	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	17.57817062	-12.33724746	3	AGO	Angola					
28	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
31	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	50.01064725	40.39229544	19	AZE	Azerbaijan	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
32	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-65.14563274	-35.19446255	10	ARG	Argentina	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
36	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	134.3499412	-25.57717202	17	AUS	Australia	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
40	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	14.14172472	47.58704857	18	AUT	Austria	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
44	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-78.05111663	24.69546597	27	BHS	Bahamas	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
48	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	50.5490754	26.04407747	26	BHR	Bahrain	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
50	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	89.17660788	22.86961622	24	BGD	Bangladesh	0	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
51	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	44.93839317	40.29499741	11	ARM	Armenia	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
52	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-59.5346489	13.13648273	35	BRB	Barbados	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
56	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	4.660976456	50.64104975	21	BEL	Belgium	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
60	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-64.78155012	32.27881922	32	BMU	Bermuda	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
64	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	90.45098484	27.39598568	37	BTN	Bhutan					
68	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	0	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
70	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	17.78584332	44.16845548	28	BIH	Bosnia and Herzegovina	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
72	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	23.81380223	-22.18810073	39	BWA	Botswana	1	Float		Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations	C
74	2015	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_REG_DETH75N	Number of countries with death registration data that are at least 75 percent complete	3.410732868	-54.43295905	38	BVT	Bouvet Island					
