geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	1990	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1991	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1992	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1993	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1994	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1995	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1996	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1997	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1998	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	1999	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2000	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2001	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2002	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2003	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	14.3	Float		Central Statistics Office, UNICEF. Multiple Indicator Cluster Survey - 2003 Afghanistan. Afghanistan 2003.	C
4	2004	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2005	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2006	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2007	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2008	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2009	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2010	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	34.3	Float		Afghan Public Health Institute, Ministry of Public Health (APHI/MoPH) [Afghanistan], Central Statistics Organization (CSO) [Afghanistan], ICF Macro, Indian Institute of Health Management Research (IIHMR) [India], and World Health Organization Regional Office for the Eastern Mediterranean (WHO/EMRO) [Egypt]. Afghanistan Mortality Survey 2010. Calverton, Maryland, USA: APHI/MoPH, CSO, ICF Macro, IIHMR and WHO/EMRO, 2011.	C
4	2011	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	38.6	Float		Central Statistics Organisation (CSO) and UNICEF. Afghanistan Multiple Indicator Cluster Survey 2010-2011: Final Report. Kabul: Central Statistics Organisation (CSO) and UNICEF, 2012.	C
4	2012	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	39.9	Float		Central Statistics Organization. National Risk and Vulnerability Assessment 2011-12. Afghanistan Living Condition Survey. Kabul, CSO; 2014.	C
4	2013	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
4	2014	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	45.2	Float		Central Statistics Organization (CSO). Afghanistan Living Conditions Survey 2013-14. Kabul: National Risk and Vulnerability Assessment, CSO; 2016.	C
4	2015	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan	50.5	Float		Central Statistics Organization (CSO), Ministry of Public Health (MoPH), and ICF International. Afghanistan Demographic and Health Survey 2015: Key Indicators. Kabul, Afghanistan, and Rockville, Maryland USA: Central Statistics Organization, Ministry of Public Health, and ICF International; 2016.	C
4	2016	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	66.02688198	33.83160199	2	AFG	Afghanistan					
8	1990	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	93	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1991	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	92.6	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1992	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	86.4	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1993	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	87.2	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1994	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	89.1	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1995	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	89.1	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1996	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	91.2	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1997	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	98.8	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1998	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	99.1	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	1999	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	99	Float		UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database. (Data downloaded from www.transmonee.org on  01.11.2012)	C
8	2000	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	99.1	Float		Albanian National Institute of Statistics. Albania Multiple Indicator Cluster Survey 2000, Tirana, Albania: Albanian National Institute of Statistics, 2000.	C
8	2001	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania					
8	2002	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania	98	Float		Institute of Statistics of Albania. Albania - Living Standards Measurement Survey 2002 (Data provied by UNICEF March 2016).	C
8	2003	ANNUAL	PERCENT	1	2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	20.06660928	41.13897007	6	ALB	Albania					
