series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	4	66.02688198	33.83160199	AFG	Afghanistan	1	ANNUAL	PERCENT	43.670393	2014	43.670393		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	8	20.06660928	41.13897007	ALB	Albania	1	ANNUAL	PERCENT	6.468265	2014	6.468265		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	10	21.47585697	-80.40897662	ATA	Antarctica	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	12	2.678164227	28.15940032	DZA	Algeria	1	ANNUAL	PERCENT	87.994446	2014	87.994446		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	16	-170.7187269	-14.30587306	ASM	American Samoa	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	PERCENT	0	2014	0		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	PERCENT	0.67913	2014	0.67913		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	PERCENT	8.461538	2014	8.461538		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	PERCENT	53.126134	2014	53.126134		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	PERCENT	6.643319	2014	6.643319		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	PERCENT	5.26389	2014	5.26389		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	PERCENT	7.622535	2014	7.622535		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	PERCENT	0	2014	0		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	PERCENT	205.775862	2014	205.775862		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	PERCENT	3.786324	2014	3.786324		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	PERCENT	59.339229	2014	59.339229		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	PERCENT	87.5	2014	87.5		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	PERCENT	56.484946	2014	56.484946		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	PERCENT	4.24	2014	4.24		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	PERCENT	0.562424	2014	0.562424		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	PERCENT	0.526429	2014	0.526429		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	PERCENT	1.434007	2014	1.434007		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	PERCENT	2.089327	2014	2.089327		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	PERCENT	1.323345	2014	1.323345		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	PERCENT	0.687203	2014	0.687203		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	PERCENT	0	2014	0		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	PERCENT	1.879623	2014	1.879623		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	PERCENT	40.651211	2014	40.651211		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	PERCENT	3.70384	2014	3.70384		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	PERCENT	3.088507	2014	3.088507		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	PERCENT	4.543967	2014	4.543967		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PERCENT	0.609493	2014	0.609493		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PERCENT	0.475612	2014	0.475612		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PERCENT	2.208498	2014	2.208498		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PERCENT	8.96651	2014	8.96651		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PERCENT	0.069846	2014	0.069846		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PERCENT	34.076768	2014	34.076768		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PERCENT	2.438931	2014	2.438931		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PERCENT	5.49702	2014	5.49702		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PERCENT	29.858368	2014	29.858368		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PERCENT	0.85575	2014	0.85575		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PERCENT	1.168125	2014	1.168125		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PERCENT	0.009141	2014	0.009141		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT	0.090419	2014	0.090419		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT					
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT	3.064842	2014	3.064842		
2017.Q2.G.01	ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT	0.978505	2014	0.978505		
