geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
4	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	66.02688198	33.83160199	2	AFG	Afghanistan	34.6	Float		World Health Statistics 2016, WHO, 2016.	E
8	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	20.06660928	41.13897007	6	ALB	Albania	0.2	Float		World Health Statistics 2016, WHO, 2016.	E
10	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	21.47585697	-80.40897662	13	ATA	Antarctica					
12	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	2.678164227	28.15940032	66	DZA	Algeria	2.4	Float		World Health Statistics 2016, WHO, 2016.	E
16	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	-170.7187269	-14.30587306	12	ASM	American Samoa					
20	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	1.576257417	42.54548611	7	AND	Andorra					
24	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	17.57817062	-12.33724746	3	AGO	Angola	111.2	Float		World Health Statistics 2016, WHO, 2016.	E
28	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	-61.7999755	17.07761471	15	ATG	Antigua and Barbuda					
31	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	50.01064725	40.39229544	19	AZE	Azerbaijan	2.1	Float		World Health Statistics 2016, WHO, 2016.	E
32	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	-65.14563274	-35.19446255	10	ARG	Argentina	0.7	Float		World Health Statistics 2016, WHO, 2016.	E
36	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	134.3499412	-25.57717202	17	AUS	Australia		String		World Health Statistics 2016, WHO, 2016.	E
40	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	14.14172472	47.58704857	18	AUT	Austria	0.1	Float		World Health Statistics 2016, WHO, 2016.	E
44	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	-78.05111663	24.69546597	27	BHS	Bahamas					
48	2012	ANNUAL	PER_100000_POP	1	2017.Q2.G.01	SH_STA_WASH	Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene	50.5490754	26.04407747	26	BHR	Bahrain	0.2	Float		World Health Statistics 2016, WHO, 2016.	E
