geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
4	2000	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	35.130500793457	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2005	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	34.490537643433	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2010	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	32.859891653061	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2015	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	31.722062826157	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	34.155344963074	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	33.648484945297	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	32.184338569641	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	31.042075157166	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2000	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	33.236294984818	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2005	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	32.848781347275	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2010	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	31.590414047241	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
4	2015	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	66.02688198	33.83160199	2	AFG	Afghanistan	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	30.443638563156	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
8	2000	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	24.862658977509	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2005	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	24.089056253433	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2010	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	19.978570938110	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2015	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	17.824983596802	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	20.030009746552	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	19.713747501373	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	16.383808851242	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	14.694553613663	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2000	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	14.217734336853	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2005	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	14.545190334320	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2010	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	12.515932321548	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
8	2015	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	20.06660928	41.13897007	6	ALB	Albania	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	11.515831947327	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	E
10	2000	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2005	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2010	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2015	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2000	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2005	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2010	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2015	30-70	ANNUAL	ALLAREA	BOTHSEX	PROBABILITY	MP	2	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2000	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2005	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2010	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	21.47585697	-80.40897662	13	ATA	Antarctica							
10	2015	30-70	ANNUAL	ALLAREA	FEMALE	PROBABILITY	MP	3	21.47585697	-80.40897662	13	ATA	Antarctica							
12	2000	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	2.678164227	28.15940032	66	DZA	Algeria	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	21.709835529327	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
12	2005	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	2.678164227	28.15940032	66	DZA	Algeria	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	19.620120525360	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
12	2010	30-70	ANNUAL	ALLAREA	MALE	PROBABILITY	MP	1	2.678164227	28.15940032	66	DZA	Algeria	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, total and by sex (probability)	17.536783218384	Float		WHO methods and data sources for country-level causes of death 2000-2015. http://www.who.int/healthinfo/global_burden_disease/GlobalCOD_method_2000_2015.pdf	M
