geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
4	2000	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	190	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2001	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2002	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2003	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2004	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2005	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2006	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2007	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2008	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2009	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
4	2010	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_POP	MP	1	66.02688198	33.83160199	2	AFG	Afghanistan	SH_TBS_INCD	Tuberculosis incidence per 100,000 population	189	Float		WHO Global Tuberculosis Report 2016 (http://www.who.int/tb/data/)	E
